pix,year,winlst.sum,winlst.avg,lst2.sum,lst2.avg,greenup.lst,greenup.soil
472590 3480930,2018,1109.0667759040587,12.322964176711762,578.5026253121401,11.80617602677837,2018-02-21,2018-03-09
472590 3480930,2019,1470.1870224620843,16.335411360689825,801.7143455992907,16.361517257128384,2019-02-07,2019-03-03
472590 3480930,2020,257.00187792066845,16.062617370041778,NA,NaN,NA,NA
472620 3480600,2014,1399.9139217582444,15.55459913064716,585.276306217542,11.944414412602898,2014-02-26,2014-02-19
472620 3480600,2015,1220.2205214769663,13.558005794188515,537.4619632758389,10.968611495425284,2015-03-19,2015-02-19
472620 3480600,2016,1422.4827512690263,15.631678585373916,629.0197941505401,12.83713865613347,2016-02-21,2016-02-11
472620 3480600,2017,1493.6331534206574,16.595923926896194,786.1822461371959,16.044535635452977,2017-02-09,2017-01-28
472620 3480600,2018,1358.111572743043,15.090128586033812,748.4284267839107,15.274049526202258,2018-02-14,2018-02-15
472620 3480600,2019,1799.4296017369948,19.993662241522163,1064.0433243892787,21.715169885495484,2019-01-18,2019-01-27
472620 3480600,2020,427.25630470365644,17.80234602931902,NA,NaN,NA,NA
472620 3480630,2014,1312.1595030340761,14.579550033711957,554.6155823967073,11.318685355034843,2014-03-08,2014-02-21
472620 3480630,2015,1225.13947551546,13.612660839060664,537.7645028617139,10.974785772688039,2015-03-18,2015-02-19
472620 3480630,2016,1422.005159316552,15.62643032215991,625.8599803312962,12.772652659822372,2016-02-21,2016-02-11
472620 3480630,2017,1496.634821581987,16.62927579535541,786.1534156225798,16.04394725760367,2017-02-09,2017-01-28
472620 3480630,2018,1455.0153282363576,16.166836980403975,829.5463133348533,16.929516598670475,2018-02-05,2018-02-14
472620 3480630,2019,1799.792928373222,19.99769920414691,1060.2539491636296,21.637835697216932,2019-01-19,2019-01-29
472620 3480630,2020,274.0520798529967,17.128254990812295,NA,NaN,NA,NA
472620 3480660,2014,1307.033840529274,14.522598228103043,553.9773189256775,11.305659569911786,2014-03-08,2014-02-21
472620 3480660,2015,1232.01580624858,13.689064513873111,541.668544371649,11.054460089217326,2015-03-17,2015-02-19
472620 3480660,2016,1419.6038805739533,15.600042643669816,625.8901666652438,12.773268707453955,2016-02-21,2016-02-11
472620 3480660,2017,1500.9594163596887,16.677326848440984,789.3070048867077,16.108306222177706,2017-02-09,2017-01-28
472620 3480660,2018,1361.0697212032837,15.12299690225871,752.5096551156864,15.357339900320131,2018-02-14,2018-02-15
472620 3480660,2019,1594.9590960743278,17.721767734159197,874.1047833325712,17.83887312923615,2019-01-25,2019-02-04
472620 3480660,2020,268.696602322161,16.793537645135064,NA,NaN,NA,NA
472620 3480690,2014,1286.9862549947427,14.299847277719364,543.4172815624142,11.090148603314576,2014-03-09,2014-02-08
472620 3480690,2015,1167.4535127624931,12.971705697361035,513.0369505943185,10.470141848863642,2015-03-22,2015-02-07
472620 3480690,2016,1403.9008590558992,15.427481967647244,615.7478346589066,12.566282339977686,2016-02-22,2016-02-03
472620 3480690,2017,1465.7888624240807,16.28654291582312,770.4998486004088,15.72448670613079,2017-02-10,2017-01-24
472620 3480690,2018,1189.8590500601472,13.220656111779414,613.9015435205707,12.52860292899124,2018-02-20,2018-02-12
472620 3480690,2019,1567.8326110699118,17.420362345221243,862.2029670398342,17.59597891918029,2019-01-26,2019-01-25
472620 3480690,2020,270.1870587911334,16.886691174445836,NA,NaN,NA,NA
472620 3480720,2014,1278.7468483958132,14.208298315509035,537.3667340588732,10.96666804201782,2014-03-09,2014-03-19
472620 3480720,2015,1155.0434710050472,12.833816344500523,504.9787512388068,10.305688800791975,2015-03-22,2015-03-20
472620 3480720,2016,1392.6345800133488,15.303676703443394,608.306501378245,12.414418395474389,2016-02-22,2016-03-11
472620 3480720,2017,1455.2172414450026,16.169080460500027,763.7737368735471,15.587219119868308,2017-02-10,2017-02-15
472620 3480720,2018,1174.7151514019642,13.052390571132936,608.9382454478867,12.427311131589526,2018-02-20,2018-02-27
472620 3480720,2019,1550.8203148660805,17.231336831845336,850.6662485176549,17.360535684033774,2019-02-03,2019-02-21
472620 3480720,2020,268.74408661585403,16.796505413490877,NA,NaN,NA,NA
472620 3480750,2014,1270.9568192298318,14.12174243588702,532.3711879100866,10.864718120614013,2014-03-09,2014-04-04
472620 3480750,2015,1140.2799622784412,12.669777358649347,495.6016403016078,10.11431918982873,2015-03-22,2015-03-29
472620 3480750,2016,1381.3690519821648,15.179879692111703,601.300471241188,12.271438188595672,2016-02-23,2016-03-18
472620 3480750,2017,1445.0176410027693,16.055751566697438,758.5038070165999,15.47966953095102,2017-02-10,2017-02-26
472620 3480750,2018,1162.2270408289062,12.913633786987846,606.9624778771878,12.386989344432402,2018-02-20,2018-03-09
472620 3480750,2019,1532.5335618139634,17.028150686821817,838.5513611266697,17.113293084217748,2019-02-05,2019-03-04
472620 3480750,2020,267.02063102902974,16.68878943931436,NA,NaN,NA,NA
472620 3480780,2014,1262.624839773406,14.029164886371177,528.867310136098,10.793210410940777,2014-03-10,2014-04-04
472620 3480780,2015,1124.0584624613755,12.489538471793063,486.1481965645326,9.921391766623115,2015-03-23,2015-03-29
472620 3480780,2016,1367.577116659665,15.028319963293024,594.6626071258584,12.135971573997109,2016-02-24,2016-03-18
472620 3480780,2017,1431.5492289174301,15.906102543527002,752.2335012342082,15.351704106820577,2017-02-10,2017-02-26
472620 3480780,2018,1149.4894769716464,12.77210529968496,603.0546402044422,12.307237555192698,2018-02-20,2018-03-09
472620 3480780,2019,1513.995119229795,16.822167991442164,827.7975150936236,16.893826838645378,2019-02-06,2019-03-04
472620 3480780,2020,264.7768510766862,16.54855319229289,NA,NaN,NA,NA
472620 3480810,2014,1254.2375731953707,13.93597303550412,523.2914059583989,10.67941644813059,2014-03-10,2014-04-06
472620 3480810,2015,1109.3424461682375,12.326027179647085,477.5780887833356,9.746491607823176,2015-03-23,2015-03-30
472620 3480810,2016,1357.288248866335,14.915255482047638,587.586033713108,11.991551708430775,2016-02-25,2016-03-19
472620 3480810,2017,1418.2980814992745,15.758867572214161,744.1411952970817,15.186555006062893,2017-02-11,2017-02-27
472620 3480810,2018,1139.3232346875013,12.659147052083348,597.4257621663812,12.192362493191453,2018-02-20,2018-03-14
472620 3480810,2019,1497.1025500564883,16.634472778405424,816.0935977076549,16.654971381788876,2019-02-06,2019-03-06
472620 3480810,2020,263.1178039550096,16.4448627471881,NA,NaN,NA,NA
472620 3480840,2014,1247.966479671336,13.8662942185704,521.112969115697,10.63495855338157,2014-03-10,2014-04-07
472620 3480840,2015,1094.0691734489942,12.156324149433267,469.12102311961286,9.573898431012507,2015-03-24,2015-04-02
472620 3480840,2016,1344.6574792674483,14.776455816125805,580.180360879016,11.840415528143183,2016-02-25,2016-03-19
472620 3480840,2017,1407.8449206030537,15.64272134003393,738.6547777331849,15.074587300677242,2017-02-11,2017-02-28
472620 3480840,2018,1123.7461441915816,12.48606826879535,587.6309361293554,11.992468084272558,2018-02-20,2018-03-14
472620 3480840,2019,1482.7191941123635,16.474657712359594,807.5380541810351,16.480368452674185,2019-02-07,2019-03-06
472620 3480840,2020,260.499724904502,16.281232806531374,NA,NaN,NA,NA
472620 3480870,2014,1242.9130399500282,13.810144888333646,517.7656232982777,10.566645373434238,2014-03-10,2014-04-06
472620 3480870,2015,1085.4560075717252,12.060622306352501,464.17410169510305,9.47294085092047,2015-03-24,2015-04-02
472620 3480870,2016,1336.903752870764,14.691250031546856,575.3773891712957,11.742395697373382,2016-02-26,2016-03-19
472620 3480870,2017,1400.441079999485,15.560456444438724,733.8876439342617,14.977298855801259,2017-02-11,2017-02-27
472620 3480870,2018,1117.3060344438866,12.414511493820962,582.943619381375,11.896808558803572,2018-02-21,2018-03-14
472620 3480870,2019,1474.0420006564243,16.37824445173805,801.7848247072635,16.362955606270685,2019-02-07,2019-03-06
472620 3480870,2020,259.32170592640483,16.207606620400302,NA,NaN,NA,NA
472620 3480900,2014,1240.7820085323642,13.786466761470713,517.5255290936058,10.56174549170624,2014-03-10,2014-04-07
472620 3480900,2015,1081.6321829705832,12.018135366339814,462.9096312279656,9.44713533118297,2015-03-24,2015-04-03
472620 3480900,2016,1334.9642888979547,14.669937240636864,574.0497530509446,11.715301082672337,2016-02-26,2016-03-19
472620 3480900,2017,1396.584926966633,15.517610299629258,733.1379071742413,14.961998105596761,2017-02-11,2017-02-28
472620 3480900,2018,1111.4893924364508,12.349882138182785,581.3207430062913,11.863688632781455,2018-02-21,2018-03-14
472620 3480900,2019,1470.1039195550047,16.334487995055607,800.4150967395495,16.335001974276523,2019-02-07,2019-03-07
472620 3480900,2020,258.34973740820175,16.14685858801261,NA,NaN,NA,NA
472620 3480930,2014,1238.3097747401969,13.758997497113297,516.4224668050251,10.539234016429084,2014-03-10,2014-04-13
472620 3480930,2015,1076.1598821668754,11.957332024076392,459.0914426849618,9.369213116019628,2015-03-25,2015-04-10
472620 3480930,2016,1329.9865151922584,14.615236430684158,571.825174104775,11.669901512342346,2016-02-26,2016-03-27
472620 3480930,2017,1393.735932270471,15.485954803005235,731.4595739381675,14.927746406901377,2017-02-11,2017-03-10
472620 3480930,2018,1106.4980078047588,12.294422308941765,578.1785436824273,11.799562115967904,2018-02-21,2018-03-23
472620 3480930,2019,1464.6448717554283,16.27383190839365,796.8546778538732,16.26234036436476,2019-02-08,2019-03-18
472620 3480930,2020,257.67838379451956,16.104898987157473,NA,NaN,NA,NA
472620 3480960,2014,1238.90831797806,13.765647977534,517.7132139930237,10.565575795775993,2014-03-10,2014-04-08
472620 3480960,2015,1074.4233844226912,11.93803760469657,459.0914426849618,9.369213116019628,2015-03-25,2015-04-04
472620 3480960,2016,1330.2270270906433,14.617879418578497,572.0656860031597,11.674809918431832,2016-02-26,2016-03-21
472620 3480960,2017,1393.0708425994483,15.478564917771648,731.4595739381675,14.927746406901377,2017-02-11,2017-03-03
472620 3480960,2018,1106.086620953869,12.289851343931879,578.1785436824273,11.799562115967904,2018-02-21,2018-03-21
472620 3480960,2019,1464.0398608160813,16.267109564623123,796.8546778538732,16.26234036436476,2019-02-08,2019-03-13
472620 3480960,2020,257.32933902181924,16.083083688863702,NA,NaN,NA,NA
472620 3480990,2014,1235.5450330151114,13.728278144612348,516.9581310989383,10.55016594079466,2014-03-10,2014-04-06
472620 3480990,2015,1071.697455873674,11.90774950970749,459.00342881525046,9.367416914596948,2015-03-25,2015-03-30
472620 3480990,2016,1327.870365579842,14.591982039338923,571.8206157532295,11.669808484759786,2016-02-26,2016-03-19
472620 3480990,2017,1389.753158194915,15.441701757721276,729.7980253693722,14.893837252436168,2017-02-12,2017-02-27
472620 3480990,2018,1102.1942196813086,12.24660244090343,576.1596542959222,11.758360291753513,2018-02-21,2018-03-14
472620 3480990,2019,1463.181203006563,16.257568922295146,798.1871673664878,16.289534027887505,2019-02-08,2019-03-06
472620 3480990,2020,256.30866503216095,16.01929156451006,NA,NaN,NA,NA
472650 3480600,2014,1411.4160909938373,15.682401011042638,592.1933650708045,12.08557887899601,2014-02-26,2014-02-21
472650 3480600,2015,1227.389120615205,13.6376568957245,542.000746693508,11.061239728438938,2015-03-18,2015-02-19
472650 3480600,2016,1425.8102999312612,15.668245054189684,632.5924333737585,12.910049660688948,2016-02-20,2016-02-11
472650 3480600,2017,1509.461861211875,16.77179845790972,796.7846066058701,16.260910338895307,2017-02-09,2017-01-28
472650 3480600,2018,1466.0544536439784,16.289493929377535,836.6010552517578,17.07349092350526,2018-02-04,2018-02-14
472650 3480600,2019,1808.9622394913586,20.099580438792874,1068.7890387484372,21.812021198947697,2019-01-18,2019-01-29
472650 3480600,2020,431.3042019609527,17.971008415039694,NA,NaN,NA,NA
472650 3480630,2014,1408.9540920322083,15.655045467024538,590.0108448527172,12.041037650055454,2014-02-26,2014-02-17
472650 3480630,2015,1231.4782278176194,13.68309142019577,543.6979007940674,11.09587552640954,2015-03-18,2015-02-15
472650 3480630,2016,1426.8233189561165,15.679377131385897,632.4003069173622,12.906128712599228,2016-02-20,2016-02-08
472650 3480630,2017,1508.1034583227076,16.75670509247453,796.1493607894345,16.247946138559886,2017-02-09,2017-01-27
472650 3480630,2018,1460.5398303626728,16.22822033736303,835.8652359993857,17.058474204069096,2018-02-04,2018-02-14
472650 3480630,2019,1807.8286290007384,20.08698476667487,1068.1431497985916,21.798839791807993,2019-01-18,2019-01-27
472650 3480630,2020,430.5492907534704,17.9395537813946,NA,NaN,NA,NA
472650 3480660,2014,1312.6312410553294,14.584791567281437,558.5931397948059,11.399859995812363,2014-03-07,2014-02-22
472650 3480660,2015,1231.9993286726983,13.688881429696648,542.3980499997057,11.069347959177666,2015-03-17,2015-02-19
472650 3480660,2016,1423.9212222550846,15.647485958847083,627.6391774624833,12.808962805356801,2016-02-21,2016-02-15
472650 3480660,2017,1505.7245281305754,16.730272534784174,792.9403982761947,16.182457107677443,2017-02-09,2017-01-28
472650 3480660,2018,1370.4638206347443,15.22737578483049,753.260231308163,15.372657781799246,2018-02-13,2018-02-15
472650 3480660,2019,1596.2497853237096,17.736108725818994,874.879452701794,17.854682708199878,2019-01-26,2019-02-04
472650 3480660,2020,268.1058531665284,16.756615822908024,NA,NaN,NA,NA
472650 3480690,2014,1293.0415780965463,14.36712864551718,549.1277971656201,11.20668973807388,2014-03-09,2014-02-13
472650 3480690,2015,1163.3014653820421,12.925571837578246,511.622242944968,10.44127026418302,2015-03-22,2015-02-12
472650 3480690,2016,1406.0252676369018,15.45082711688903,616.9967158071722,12.591769710350453,2016-02-22,2016-02-06
472650 3480690,2017,1469.6003847119707,16.32889316346634,773.2667008075864,15.780953077705844,2017-02-10,2017-01-26
472650 3480690,2018,1183.9269989987238,13.154744433319152,611.1421413527211,12.472288599035124,2018-02-20,2018-02-14
472650 3480690,2019,1567.093043131681,17.412144923685346,862.9696331073278,17.61162516545567,2019-02-01,2019-01-27
472650 3480690,2020,269.96755550858876,16.872972219286797,NA,NaN,NA,NA
472650 3480720,2014,1286.3864102973266,14.293182336636963,543.2181183932745,11.086084048842336,2014-03-09,2014-02-27
472650 3480720,2015,1151.526326594901,12.794736962165569,502.59352174255423,10.25701064780723,2015-03-22,2015-03-05
472650 3480720,2016,1396.077938952067,15.341515812660075,609.2680681008115,12.43404220613901,2016-02-22,2016-02-23
472650 3480720,2017,1458.086204316957,16.200957825743966,766.8926163905323,15.650869722255761,2017-02-10,2017-02-03
472650 3480720,2018,1170.7416276719996,13.008240307466663,606.6930071355915,12.381489941542684,2018-02-20,2018-02-20
472650 3480720,2019,1549.3729173668671,17.215254637409636,849.7147265216254,17.341116867788273,2019-02-04,2019-02-09
472650 3480720,2020,268.94960244316275,16.80935015269767,NA,NaN,NA,NA
472650 3480750,2014,1276.6359561419831,14.184843957133145,537.0455521226337,10.960113308625179,2014-03-09,2014-04-11
472650 3480750,2015,1137.3828460835068,12.637587178705632,493.6908888785116,10.075324262826767,2015-03-23,2015-04-06
472650 3480750,2016,1383.741826346173,15.205954135672231,601.1718506801163,12.268813279186048,2016-02-23,2016-03-22
472650 3480750,2017,1445.610285564968,16.062336506277422,759.6684810625451,15.503438389031531,2017-02-10,2017-03-04
472650 3480750,2018,1159.0547702822469,12.878386336469411,604.2954424492826,12.332560049985359,2018-02-20,2018-03-22
472650 3480750,2019,1529.4855904536214,16.99428433837357,836.4188351133005,17.0697721451694,2019-02-05,2019-03-16
472650 3480750,2020,267.4893649267011,16.71808530791882,NA,NaN,NA,NA
472650 3480780,2014,1268.8162073137273,14.097957859041415,532.8285495647717,10.874052031934117,2014-03-09,2014-04-08
472650 3480780,2015,1121.5676722133617,12.461863024592908,484.74198264439684,9.892693523355037,2015-03-23,2015-04-04
472650 3480780,2016,1370.5879500921685,15.061406044968885,594.3833223787933,12.130271885281497,2016-02-24,2016-03-20
472650 3480780,2017,1429.417189670533,15.882413218561478,750.8262133831438,15.322983946594771,2017-02-10,2017-03-03
472650 3480780,2018,1148.1283044227741,12.756981160253046,600.6847869965001,12.258873204010206,2018-02-20,2018-03-21
472650 3480780,2019,1510.119409652918,16.77910455169909,824.1811555286764,16.820023582217885,2019-02-06,2019-03-13
472650 3480780,2020,265.57772990667735,16.598608119167334,NA,NaN,NA,NA
472650 3480810,2014,1260.9315151304263,14.010350168115849,528.508687862212,10.785891589024734,2014-03-09,2014-04-08
472650 3480810,2015,1108.4062297286039,12.315624774762266,476.56136084559,9.725742058073266,2015-03-23,2015-04-04
472650 3480810,2016,1357.4576044882497,14.917116532837907,587.5533331413733,11.990884349823945,2016-02-25,2016-03-21
472650 3480810,2017,1418.1808379397128,15.757564865996809,744.148954485623,15.186713356849449,2017-02-11,2017-03-03
472650 3480810,2018,1139.5146544484119,12.661273938315686,597.8316075349071,12.200645051732797,2018-02-20,2018-03-20
472650 3480810,2019,1495.8587365117949,16.620652627908832,815.5813196188394,16.64451672691509,2019-02-07,2019-03-13
472650 3480810,2020,263.46673372727594,16.466670857954746,NA,NaN,NA,NA
472650 3480840,2014,1254.9790870749525,13.944212078610583,524.0046457188215,10.693972361608603,2014-03-09,2014-04-08
472650 3480840,2015,1098.1419553186881,12.201577281318755,470.6967161830247,9.606055432306627,2015-03-24,2015-04-04
472650 3480840,2016,1348.330925609826,14.816823358349737,582.001400434271,11.877579600699407,2016-02-25,2016-03-21
472650 3480840,2017,1410.5346481572476,15.672607201747196,739.1581945910748,15.084861114103568,2017-02-11,2017-03-03
472650 3480840,2018,1130.8161894260893,12.564624326956547,591.2150625804962,12.065613522050944,2018-02-20,2018-03-20
472650 3480840,2019,1486.1186262673368,16.51242918074819,808.9678560407111,16.509548082463493,2019-02-07,2019-03-12
472650 3480840,2020,262.2895485303131,16.393096783144568,NA,NaN,NA,NA
472650 3480870,2014,1249.4726468886327,13.883029409873696,521.3286535325356,10.639360276174196,2014-03-10,2014-04-08
472650 3480870,2015,1090.7409051323161,12.119343390359068,465.80816200000146,9.506289020408193,2015-03-24,2015-04-04
472650 3480870,2016,1340.5580128476174,14.731406734589203,577.1475857623733,11.778522158415782,2016-02-26,2016-03-21
472650 3480870,2017,1402.664236034242,15.585158178158245,734.1450651653007,14.98255235031226,2017-02-11,2017-03-03
472650 3480870,2018,1122.209368579175,12.468992984213054,586.3087169552986,11.96548401949589,2018-02-20,2018-03-20
472650 3480870,2019,1479.5258240843975,16.43917582315997,805.4974019408642,16.438722488589065,2019-02-07,2019-03-13
472650 3480870,2020,260.8486546767683,16.30304091729802,NA,NaN,NA,NA
472650 3480900,2014,1247.7565950340377,13.863962167044862,521.4210075097005,10.641245051218378,2014-03-10,2014-04-10
472650 3480900,2015,1083.4504652403032,12.038338502670037,462.90332848426954,9.447006703760604,2015-03-24,2015-04-06
472650 3480900,2016,1339.2704829403044,14.71725805428906,575.8704666804422,11.752458503682494,2016-02-26,2016-03-22
472650 3480900,2017,1397.5554505293708,15.528393894770787,732.2343557778378,14.943558281180364,2017-02-11,2017-03-04
472650 3480900,2018,1118.5355147910097,12.428172386566775,584.8949327179171,11.93663127995749,2018-02-20,2018-03-22
472650 3480900,2019,1475.0876625174315,16.389862916860352,803.4157938079991,16.396240689959164,2019-02-07,2019-03-15
472650 3480900,2020,259.7912176604628,16.236951103778924,NA,NaN,NA,NA
472650 3480930,2014,1245.9467015120078,13.843852239022311,521.3330204763081,10.639449397475675,2014-03-10,2014-04-09
472650 3480930,2015,1081.4022731109517,12.015580812343908,462.32700486399233,9.435244997224334,2015-03-24,2015-04-05
472650 3480930,2016,1336.7086443244607,14.68910598158748,575.4195379328163,11.743255876179925,2016-02-26,2016-03-21
472650 3480930,2017,1395.8930533950363,15.509922815500403,731.9801403680145,14.938370211592133,2017-02-11,2017-03-04
472650 3480930,2018,1114.532317369275,12.383692415214167,584.6147282515386,11.930912821459971,2018-02-20,2018-03-21
472650 3480930,2019,1469.520148059745,16.32800164510828,800.0210481298766,16.32696016591585,2019-02-08,2019-03-14
472650 3480930,2020,258.8566112601013,16.178538203756332,NA,NaN,NA,NA
472650 3480960,2014,1244.0663667453553,13.822959630503947,520.7232774629379,10.627005662508935,2014-03-10,2014-04-08
472650 3480960,2015,1076.8411087125257,11.96490120791695,460.5809651048274,9.399611532751578,2015-03-24,2015-04-04
472650 3480960,2016,1335.174526393848,14.672247542789538,574.5225262305402,11.724949514908984,2016-02-26,2016-03-21
472650 3480960,2017,1393.1575347438663,15.479528163820737,731.7477385157994,14.933627316648966,2017-02-11,2017-03-03
472650 3480960,2018,1113.0402149952233,12.367113499946926,583.4810788747304,11.907777119892456,2018-02-20,2018-03-20
472650 3480960,2019,1467.57720722131,16.30641341357011,799.0450491639991,16.30704181967345,2019-02-08,2019-03-13
472650 3480960,2020,258.1312968219097,16.133206051369356,NA,NaN,NA,NA
472680 3480750,2014,1285.7725466742893,14.286361629714326,544.0124320435376,11.102294531500768,2014-03-08,2014-04-11
472680 3480750,2015,1139.5284591375846,12.66142732375094,495.98633628681876,10.122170128302423,2015-03-22,2015-04-09
472680 3480750,2016,1389.9248872989629,15.273899860428163,605.3131163039246,12.353328904161728,2016-02-23,2016-03-22
472680 3480750,2017,1452.8700821898367,16.14300091322041,764.9776017245086,15.611787790296095,2017-02-10,2017-03-06
472680 3480750,2018,1158.942647099136,12.877140523323732,601.4691405689784,12.274880419775071,2018-02-20,2018-03-23
472680 3480750,2019,1535.172408674832,17.057471207498132,839.9932594977645,17.14271958158703,2019-02-05,2019-03-16
472680 3480750,2020,267.75261474190216,16.734538421368885,NA,NaN,NA,NA
472680 3480780,2014,1278.2075480005788,14.202306088895318,539.7243648250543,11.014782955613352,2014-03-09,2014-04-10
472680 3480780,2015,1124.9515264715565,12.499461405239517,487.45956681735777,9.948154424844036,2015-03-23,2015-04-06
472680 3480780,2016,1379.513967799685,15.159494151644891,598.7187708921274,12.218750426369947,2016-02-24,2016-03-22
472680 3480780,2017,1437.7933766055728,15.975481962284142,756.0853264038144,15.430312783751315,2017-02-10,2017-03-04
472680 3480780,2018,1150.6507763617747,12.78500862624194,599.8178213255775,12.241180027052602,2018-02-20,2018-03-22
472680 3480780,2019,1516.774793732475,16.853053263694168,827.8437289878227,16.89476997934332,2019-02-06,2019-03-15
472680 3480780,2020,266.17969102182366,16.63623068886398,NA,NaN,NA,NA
472680 3480810,2014,1271.8211897233584,14.13134655248176,535.9635437039989,10.938031504163241,2014-03-09,2014-04-08
472680 3480810,2015,1112.7735330951205,12.364150367723559,479.5151111277598,9.78602267607673,2015-03-23,2015-04-03
472680 3480810,2016,1367.0473076293435,15.022497886036742,592.5409721616494,12.092672901258151,2016-02-24,2016-03-20
472680 3480810,2017,1429.6618493498129,15.885131659442365,750.810457326725,15.32266239442296,2017-02-10,2017-03-03
472680 3480810,2018,1142.7289738078425,12.696988597864916,596.2176791984527,12.167707738743935,2018-02-20,2018-03-20
472680 3480810,2019,1504.6756907666081,16.718618786295647,820.4266192620588,16.743400393103244,2019-02-06,2019-03-12
472680 3480810,2020,264.7768510766862,16.54855319229289,NA,NaN,NA,NA
472680 3480840,2014,1267.6929155795015,14.085476839772237,533.8803103188287,10.895516537118953,2014-03-09,2014-04-10
472680 3480840,2015,1106.8467760706005,12.298297511895562,476.07310750149946,9.715777704112234,2015-03-23,2015-04-06
472680 3480840,2016,1360.1341811695838,14.94652946340202,588.9917230995259,12.0202392469291,2016-02-25,2016-03-22
472680 3480840,2017,1421.134646775581,15.790384964173121,745.8190236629935,15.220796401285579,2017-02-11,2017-03-04
472680 3480840,2018,1138.777900679722,12.653087785330245,594.5950349886566,12.13459255078891,2018-02-20,2018-03-22
472680 3480840,2019,1496.9436786524875,16.632707540583194,815.7444390510032,16.64784569491843,2019-02-07,2019-03-15
472680 3480840,2020,263.730015588123,16.48312597425769,NA,NaN,NA,NA
472680 3480870,2014,1263.4671048490147,14.038523387211276,531.6243943574767,10.849477435866872,2014-03-09,2014-04-08
472680 3480870,2015,1100.3014143621076,12.225571270690084,472.01915228922707,9.63304392426994,2015-03-24,2015-04-04
472680 3480870,2016,1354.9747317380154,14.889832216901269,586.1382719903105,11.962005550822663,2016-02-25,2016-03-20
472680 3480870,2017,1416.494030153499,15.738822557261098,742.4418455310067,15.151874398591975,2017-02-11,2017-03-02
472680 3480870,2018,1133.0475442621976,12.589417158468862,592.5867825456428,12.093607807053933,2018-02-20,2018-03-20
472680 3480870,2019,1492.632235532986,16.584802617033176,813.8538287946134,16.609261812134967,2019-02-07,2019-03-11
472680 3480870,2020,262.6654970356914,16.41659356473071,NA,NaN,NA,NA
472680 3480900,2014,1260.139161809442,14.001546242327134,530.2261460620851,10.820941756369086,2014-03-09,2014-04-07
472680 3480900,2015,1095.6032780774447,12.17336975641605,470.548338922443,9.603027324947817,2015-03-24,2015-04-03
472680 3480900,2016,1351.665679300324,14.853469003300264,584.0725849387728,11.919848672219853,2016-02-25,2016-03-19
472680 3480900,2017,1409.612509265296,15.662361214058846,738.8231690742713,15.078023858658597,2017-02-11,2017-02-28
472680 3480900,2018,1130.7080524566072,12.563422805073415,592.2995216739499,12.087745340284693,2018-02-20,2018-03-14
472680 3480900,2019,1488.3261030058504,16.536956700065005,811.9824034971342,16.571069459125187,2019-02-07,2019-03-06
472680 3480900,2020,261.60832400861483,16.350520250538427,NA,NaN,NA,NA
472680 3480930,2014,1258.8893173969172,13.98765908218797,529.9898730534894,10.816119858234478,2014-03-09,2014-04-05
472680 3480930,2015,1091.269192250467,12.125213247227412,467.7017710015267,9.544934102071974,2015-03-24,2015-03-29
472680 3480930,2016,1350.3408696719498,14.838910655735713,582.7530069003025,11.892918508169439,2016-02-25,2016-03-18
472680 3480930,2017,1405.9752788050905,15.621947542278784,737.1968067528404,15.044832790874295,2017-02-11,2017-02-27
472680 3480930,2018,1129.2507265372396,12.547230294858219,592.8159181538094,12.098284043955294,2018-02-20,2018-03-09
472680 3480930,2019,1484.3178648294604,16.49242072032734,809.3405008906774,16.517153079401577,2019-02-07,2019-03-04
472680 3480930,2020,260.8999238173714,16.306245238585714,NA,NaN,NA,NA
472680 3480960,2014,1256.084590932677,13.956495454807524,529.1887896602193,10.799771217555497,2014-03-09,2014-04-05
472680 3480960,2015,1089.3213523896773,12.103570582107526,467.6500041246928,9.543877635197813,2015-03-24,2015-03-30
472680 3480960,2016,1346.2822378954925,14.794310306543872,582.0384217538294,11.878335137833254,2016-02-25,2016-03-19
472680 3480960,2017,1405.1493932923183,15.612771036581314,738.0907682718175,15.06307690350648,2017-02-11,2017-02-27
472680 3480960,2018,1126.0428700388056,12.51158744487562,590.6374151206204,12.053824798380008,2018-02-20,2018-03-14
472680 3480960,2019,1482.8605857086793,16.476228730096437,809.2961706903701,16.516248381436125,2019-02-07,2019-03-06
472680 3480960,2020,260.2119714970214,16.263248218563838,NA,NaN,NA,NA
472710 3480750,2014,1291.8354311642129,14.3537270129357,549.5730061661754,11.215775636044397,2014-03-08,2014-04-06
472710 3480750,2015,1147.3071878120677,12.747857642356307,502.0035419696166,10.24497024427789,2015-03-23,2015-04-02
472710 3480750,2016,1397.8888829970913,15.361416296671333,611.9681761741234,12.48914645253313,2016-02-22,2016-03-19
472710 3480750,2017,1466.113876207469,16.29015418008299,774.2437299214552,15.800892447376636,2017-02-09,2017-02-27
472710 3480750,2018,1162.4987145749426,12.91665238416603,600.282189616277,12.250656930944428,2018-02-20,2018-03-14
472710 3480750,2019,1549.4175572205888,17.21575063578432,850.4341241453143,17.35579845194519,2019-02-04,2019-03-06
472710 3480750,2020,268.1488226667128,16.75930141666955,NA,NaN,NA,NA
472710 3480780,2014,1289.5008769002106,14.32778752111345,546.9772749267823,11.162801529118008,2014-03-08,2014-03-23
472710 3480780,2015,1134.5699176051064,12.606332417834516,493.0955171300023,10.063173818979639,2015-03-23,2015-03-21
